"code_centre_interet","libelle_centre_interet","code_ogr_rome","code_rome","libelle_rome","principal"
"14","J'aime le travail manuel","488725","K1724","Mécanicien / Mécanicienne d'engins blindés","oui"
"14","J'aime le travail manuel","416","K2201","Blanchisseur industriel / Blanchisseuse industrielle","oui"
"14","J'aime le travail manuel","417","K2202","Laveur / Laveuse de vitres","oui"
"14","J'aime le travail manuel","419","K2204","Agent / Agente de nettoyage industriel","oui"
"14","J'aime le travail manuel","488581","K2205","Agent / Agente de propreté de locaux","oui"
"14","J'aime le travail manuel","420","K2301","Agent / Agente d'assainissement","non"
"14","J'aime le travail manuel","423","K2304","Agent / Agente de tri des déchets","non"
"14","J'aime le travail manuel","489068","K2308","Opérateur / Opératrice de tri en récupération et revalorisation","oui"
"14","J'aime le travail manuel","489069","K2309","Technicien / Technicienne réutilisation recyclage","non"
"14","J'aime le travail manuel","488715","L1511","Technicien / Technicienne spectacle en site de divertissement","non"
"14","J'aime le travail manuel","501","N1102","Déménageur / Déménageuse","oui"
"14","J'aime le travail manuel","502","N1103","Préparateur / Préparatrice de commandes","oui"
"14","J'aime le travail manuel","504","N1105","Manutentionnaire","oui"
"14","J'aime le travail manuel","488333","N1106","Agent / Agente de quai manutentionnaire","oui"
"14","J'aime le travail manuel","488599","N1107","Chef / Cheffe d'équipe en déménagement","non"
"14","J'aime le travail manuel","488771","N1110","Magasinier / Magasinière","non"
"14","J'aime le travail manuel","514","N2203","Agent / Agente de piste","oui"
"14","J'aime le travail manuel","522","N3203","Ouvrier / Ouvrière de manutention portuaire","oui"
"15","J'aime manier les chiffres","14","A1303","Ingénieur / Ingénieure agronome","non"
"15","J'aime manier les chiffres","403956","A1420","Chef / Cheffe de culture responsable d'unité de production agricole","non"
"15","J'aime manier les chiffres","55","C1101","Chargé / Chargée de produit en assurances","non"
"15","J'aime manier les chiffres","56","C1102","Conseiller / Conseillère en assurances","non"
"15","J'aime manier les chiffres","59","C1105","Actuaire","oui"
"15","J'aime manier les chiffres","60","C1106","Expert / Experte risques en assurances","oui"
"15","J'aime manier les chiffres","61","C1107","Chargé / Chargée d'indemnisations en assurances","oui"
"15","J'aime manier les chiffres","63","C1109","Gestionnaire en assurances","non"
"15","J'aime manier les chiffres","404510","C1111","Mandataire en assurance","oui"
"15","J'aime manier les chiffres","404511","C1112","Agent général / Agente générale d'assurance","oui"
"15","J'aime manier les chiffres","66","C1202","Analyste de crédits et risques bancaires","oui"
"15","J'aime manier les chiffres","67","C1203","Chargé / Chargée d'affaires bancaires entreprise","non"
"15","J'aime manier les chiffres","68","C1204","Gestionnaire de produits bancaires","non"
"15","J'aime manier les chiffres","69","C1205","Conseiller / Conseillère en gestion de patrimoine","non"
"15","J'aime manier les chiffres","403084","C1208","Courtier / Courtière en banque","non"
"15","J'aime manier les chiffres","72","C1301","Trader","non"
"15","J'aime manier les chiffres","73","C1302","Gestionnaire des opérations sur les marchés financiers","oui"
"15","J'aime manier les chiffres","74","C1303","Gérant / Gérante de portefeuille financier","non"
"15","J'aime manier les chiffres","107","D1406","Responsable des ventes","non"
"15","J'aime manier les chiffres","108","D1407","Technico-commercial / Technico-commerciale","non"
"15","J'aime manier les chiffres","488326","D1414","Responsable de zone internationale","non"
"15","J'aime manier les chiffres","488908","D1417","Chef / Cheffe des ventes","non"
"15","J'aime manier les chiffres","488926","D1418","Négociant / Négociante en bois","non"
"15","J'aime manier les chiffres","488928","D1419","Courtier / Courtière en vins","non"
"15","J'aime manier les chiffres","489185","D1420","Cadre Technico-commercial / Technico-commerciale","non"
"15","J'aime manier les chiffres","141","E1402","Média Planneur / Planneuse","non"
"15","J'aime manier les chiffres","147","F1106","Ingénieur / Ingénieure d'études BTP","non"
"15","J'aime manier les chiffres","148","F1107","Géomètre-topographe","oui"
"15","J'aime manier les chiffres","149","F1108","Métreur / Métreuse de la construction","non"
"15","J'aime manier les chiffres","403075","F1109","Assistant / Assistante géomètre","oui"
"15","J'aime manier les chiffres","488589","F1116","Ingénieur / Ingénieure démantèlement nucléaire","non"
"15","J'aime manier les chiffres","488623","F1120","Économiste de la construction","non"
"15","J'aime manier les chiffres","488719","F1122","Ingénieur / Ingénieure Chantier nucléaire","non"
"15","J'aime manier les chiffres","404961","G1211","Analyste de la performance sportive","non"
"15","J'aime manier les chiffres","217","H1206","Ingénieur / Ingénieure R&D en industrie","non"
"15","J'aime manier les chiffres","488271","H1212","Ingénieur / Ingénieure brevet en industrie","non"
"15","J'aime manier les chiffres","488291","H1213","Responsable du développement clinique","non"
"15","J'aime manier les chiffres","488303","H1215","Bioinformaticien / Bioinformaticienne en études, recherche et développement","non"
"15","J'aime manier les chiffres","488308","H1216","Responsable des études épidémiologiques","non"
"15","J'aime manier les chiffres","488313","H1217","Technicien / Technicienne formulation","non"
"15","J'aime manier les chiffres","488316","H1218","Responsable de projet recherche et développement","non"
"15","J'aime manier les chiffres","488319","H1219","Responsable opérationnel / Responsable opérationnelle des études cliniques","non"
"15","J'aime manier les chiffres","488322","H1220","Responsable formulation","non"
"15","J'aime manier les chiffres","488335","H1221","Responsable des partenariats de recherche","non"
"15","J'aime manier les chiffres","488347","H1222","Responsable médical / Responsable médicale des études cliniques","non"
"15","J'aime manier les chiffres","488566","H1224","Technicien / Technicienne de laboratoire de recherche-développement","non"
"15","J'aime manier les chiffres","489219","H1225","Ingénieur / Ingénieure développement nucléaire","non"
"15","J'aime manier les chiffres","226","H1402","Ingénieur / Ingénieure méthodes et process","non"
"15","J'aime manier les chiffres","488296","H1510","Technicien / Technicienne de laboratoire de contrôle","non"
"15","J'aime manier les chiffres","488309","H1511","Chargé / Chargée de validation-qualification","non"
"15","J'aime manier les chiffres","488312","H1512","Directeur / Directrice de zone","non"
"15","J'aime manier les chiffres","488353","H1520","Ingénieur / Ingénieure assurance qualité en industrie","non"
"15","J'aime manier les chiffres","488862","H2508","Ingénieur / Ingénieure exploitation nucléaire","non"
"15","J'aime manier les chiffres","404545","K1406","Secrétaire de mairie","non"
"15","J'aime manier les chiffres","384","K1501","Agent / Agente de constatation des douanes","non"
"15","J'aime manier les chiffres","386","K1503","Contrôleur / Contrôleuse des impôts","oui"
"15","J'aime manier les chiffres","387","K1504","Régisseur / Régisseuse de recettes","non"
"15","J'aime manier les chiffres","404547","K2403","Biostatisticien / Biostatisticienne","non"
"15","J'aime manier les chiffres","488592","K2407","Climatologue","non"
"15","J'aime manier les chiffres","488864","K2408","Mathématicien / Mathématicienne","oui"
"15","J'aime manier les chiffres","456","M1101","Acheteur / Acheteuse","oui"
"15","J'aime manier les chiffres","457","M1102","Responsable des achats","oui"
"15","J'aime manier les chiffres","458","M1201","Analyste Financier / Financière","oui"
"15","J'aime manier les chiffres","459","M1202","Expert-comptable / Experte-comptable","oui"
"15","J'aime manier les chiffres","460","M1203","Comptable","oui"
"15","J'aime manier les chiffres","461","M1204","Contrôleur / Contrôleuse de gestion","oui"
"15","J'aime manier les chiffres","462","M1205","Directeur administratif et financier / Directrice administrative et financière -DAF-","non"
"15","J'aime manier les chiffres","463","M1206","Chef comptable","non"
"15","J'aime manier les chiffres","464","M1207","Trésorier / Trésorière","oui"
"15","J'aime manier les chiffres","488629","M1208","Responsable contrôle de gestion","oui"
"15","J'aime manier les chiffres","488910","M1209","Conseiller / Conseillère en gestion","oui"
"15","J'aime manier les chiffres","489196","M1210","Commissaire aux comptes","oui"
"15","J'aime manier les chiffres","469","M1403","Chargé / Chargée d'études socio-économiques","oui"
"15","J'aime manier les chiffres","470","M1404","Sondeur enquêteur / Sondeuse enquêtrice","non"
"15","J'aime manier les chiffres","404047","M1405","Data scientist","non"
"15","J'aime manier les chiffres","488300","M1407","Responsable de la veille scientifique et technique","oui"
"15","J'aime manier les chiffres","488337","M1408","Responsable des études pharmaco-économiques","oui"
"15","J'aime manier les chiffres","488639","M1409","Ingénieur / Ingénieure économiste en entreprise","oui"
"15","J'aime manier les chiffres","488756","M1411","Responsable d'enquêtes","non"
"15","J'aime manier les chiffres","489213","M1414","Ingénieur statisticien / Ingénieure statisticienne","oui"
"15","J'aime manier les chiffres","488773","M1507","Gestionnaire paie","oui"
"15","J'aime manier les chiffres","479","M1606","Opérateur / Opératrice de saisie","oui"
"15","J'aime manier les chiffres","481","M1608","Secrétaire comptable","non"
"15","J'aime manier les chiffres","488746","M1611","Secrétaire Facturier / Facturière","non"
"15","J'aime manier les chiffres","483","M1701","Responsable de l'administration des ventes","non"
"15","J'aime manier les chiffres","484","M1702","Planneur / Planneuse stratégique","non"
"15","J'aime manier les chiffres","497","M1808","Cartographe","oui"
"15","J'aime manier les chiffres","498","M1809","Météorologue","oui"
"15","J'aime manier les chiffres","404048","M1811","Data engineer","non"
"15","J'aime manier les chiffres","489020","N1305","Ingénieur / Ingénieure logistique","non"
"16","J'aime me déplacer et voyager","20","A1406","Capitaine de pêche","non"
"16","J'aime me déplacer et voyager","488776","A1427","Goémonier / Goémonière","non"
"16","J'aime me déplacer et voyager","488326","D1414","Responsable de zone internationale","non"
"16","J'aime me déplacer et voyager","144","F1103","Diagnostiqueur / Diagnostiqueuse immobilier","non"
"16","J'aime me déplacer et voyager","181","G1102","Chargé / Chargée de promotion touristique","non"
"16","J'aime me déplacer et voyager","182","G1201","Guide-accompagnateur / Guide-accompagnatrice","non"
"16","J'aime me déplacer et voyager","488606","G1222","Guide-conférencier / Guide-conférencière","oui"
"16","J'aime me déplacer et voyager","488752","G1227","Guide-interprète","oui"
"16","J'aime me déplacer et voyager","488779","G1228","Guide de haute montagne","oui"
"16","J'aime me déplacer et voyager","488860","G1230","Guide de tourisme équestre","oui"
"16","J'aime me déplacer et voyager","489016","G1231","Accompagnateur / Accompagnatrice en écotourisme","oui"
"16","J'aime me déplacer et voyager","489070","G1234","Musher guide de randonnée en traîneau","non"
"16","J'aime me déplacer et voyager","489173","G1611","Steward / Hôtesse de train","oui"
"16","J'aime me déplacer et voyager","488271","H1212","Ingénieur / Ingénieure brevet en industrie","non"
"16","J'aime me déplacer et voyager","308","I1202","Agent / Agente d'entretien de la voirie","oui"
"16","J'aime me déplacer et voyager","383","K1405","Préfet / Préfète","non"
"16","J'aime me déplacer et voyager","388","K1505","Inspecteur / Inspectrice des douanes","non"
"16","J'aime me déplacer et voyager","489180","K1722","Conducteur / Conductrice d'autorité de l'armée","non"
"16","J'aime me déplacer et voyager","488934","K1723","Conducteur / Conductrice Véhicule Léger de l'armée","non"
"16","J'aime me déplacer et voyager","489170","K2410","Astrophysicien / Astrophysicienne","oui"
"16","J'aime me déplacer et voyager","488730","K2506","Convoyeur / Convoyeuse de fonds","non"
"16","J'aime me déplacer et voyager","476","M1603","Facteur / Factrice","oui"
"16","J'aime me déplacer et voyager","489012","M1615","Distributeur / Distributrice de prospectus et imprimés","oui"
"16","J'aime me déplacer et voyager","489162","M1616","Steward / Hôtesse au sol","non"
"16","J'aime me déplacer et voyager","501","N1102","Déménageur / Déménageuse","non"
"16","J'aime me déplacer et voyager","510","N2101","Steward / Hôtesse de l'air","oui"
"16","J'aime me déplacer et voyager","511","N2102","Pilote de ligne","non"
"16","J'aime me déplacer et voyager","489039","N2206","Pilote de drone","non"
"16","J'aime me déplacer et voyager","517","N3101","Capitaine de port","non"
"16","J'aime me déplacer et voyager","518","N3102","Marin","oui"
"16","J'aime me déplacer et voyager","519","N3103","Matelot de la navigation fluviale","oui"
