"code_ogr","libelle","code_rubrique"
"489479","Détecter les situations d'urgence et les gérer selon les instructions du client","1"
"489488","Répartir la charge de travail et les tâches à effectuer entre les membres de l'équipe","1"
"489490","Evaluer l’état physique et identifier les dysfonctionnements du patient","1"
"489491","Maîtriser les différents types de pains (traditionnel, levain, brioche, etc.) et leurs méthodes de fabrication","1"
"489493","Avoir une connaissance approfondie des produits médicaux et pharmaceutiques","1"
"489495","Déterminer l'implantation et concevoir des massifs ou des éléments d'aménagement de jardins ou espaces verts","1"
"489496","Superviser l'enregistrement, la gestion et la préservation des dossiers médicaux des patients","1"
"489497","S'assurer que la documentation clinique est complète, précise et conforme aux normes et réglementations en vigueur","1"
"489498","Veiller à l'exactitude et à la pertinence des informations consignées dans les dossiers médicaux","1"
"489500","Former et sensibiliser le personnel médical sur les bonnes pratiques de documentation médicale","1"
"489501","Fournir un soutien et des conseils sur les systèmes de gestion de l'information médicale utilisés par l'établissement","1"
"489502","Analyser les données médicales pour identifier les tendances, les lacunes et les opportunités d'amélioration","1"
"489503","Protéger la confidentialité des informations médicales des patients et s'assurer que l'accès à ces informations est strictement contrôlé","1"
"489504","Organiser et gérer la communication scientifique et médicale auprès des professionnels de santé, des patients et des services internes","1"
"489505","Définir la politique de documentation à partir de l’analyse des besoins internes des équipes","1"
"489506","Gérer une équipe en télétravail ou en travail hybride","1"
"489507","Savoir solliciter conseils ou aide de façon opportune","1"
"489509","Mettre en œuvre des actions d'éducation ou de dressage des animaux lors des activités quotidiennes","1"
"489510","Procéder au transport ou au transfert d'un animal","1"
"489512","Détecter les dysfonctionnements nécessitant l'intervention d'un intervenant extérieur","1"
"489513","Gérer les stocks de matériel de maintenance et de pièces de rechange","1"
"489517","Réaliser les essais de fonctionnement des matériels agricoles","1"
"489518","Organiser son espace et son poste de travail en lien avec un programme de production","1"
"489519","Réaliser les réglages de premier niveau d'une machine","1"
"489520","Effectuer la maintenance préventive et corrective de premier niveau de ses équipements","1"
"489521","Appliquer les données de programmation","1"
"489522","Prendre en charge un matériel pour réaliser les opérations d'entretien programmé","1"
"489523","Réparer des éléments assemblés vissés et pièces mécano-soudées","1"
"489524","Manœuvrer les matériels en sécurité","1"
"489525","Contrôler, remplacer, régler les équipements périphériques du moteur thermique","1"
"489526","Entretenir et contrôler les circuits électriques et électroniques embarqués","1"
"489527","Entretenir et contrôler les embrayages et transmissions","1"
"489528","Entretenir et contrôler les systèmes de freinage et les pneumatiques","1"
"489529","Contrôler les circuits hydrauliques et échanger les composants","1"
"489530","Remettre en état et dépanner les moteurs thermiques des matériels agricoles","1"
"489531","Remettre en état et dépanner les circuits et composants électriques et électroniques embarqués des matériels agricoles","1"
"489532","Remettre en état et dépanner les organes de transmission et de freinage des matériels agricoles","1"
"489533","Installer des clôtures, barrières ou portails","1"
"489534","Remettre en état les organes et dépanner les circuits hydrauliques des matériels agricoles","1"
"489535","Réaliser la maintenance des équipements spécifiques du machinisme agricole","1"
"489536","Développer une expertise en grains de café","1"
"489540","Graisser et lubrifier les mécanismes","1"
"489541","Installer des accessoires","1"
"489542","Appliquer les normes en vigueur pour le déconditionnement et le déstockage des produits périssables","1"
"489543","Appliquer les normes en vigueur pour le déconditionnement et le déstockage des produits dangereux","1"
"489548","Réparer la motorisation thermique ou électrique des cyclomoteurs, des scooters et des motocycles","1"
"489549","Réparer la transmission des cyclomoteurs, des scooters et des motocycles","1"
"489550","Réparer la liaison au sol et la direction des cyclomoteurs, des scooters et des motocycles","1"
"489551","Réparer le freinage des cyclomoteurs, des scooters et des motocycles","1"
"489552","Réparer les équipements de sécurité des cyclomoteurs, des scooters et des motocycles","1"
"489553","Réaliser les opérations de maintenance courante (vidange, remplacement des filtres, etc.)","1"
"489554","Diagnostiquer les pannes mécaniques, électriques et électroniques","1"
"489555","Réparer et remplacer les pièces défectueuses","1"
"489556","Utiliser des outils de diagnostic pour identifier les problèmes des motocycles","1"
"489558","Effectuer des essais routiers pour vérifier le bon fonctionnement des véhicules après intervention","1"
"489559","Accueillir et conseiller les clients sur les interventions nécessaires","1"
"489560","Expliquer les diagnostics et les réparations réalisées","1"
"489561","Fournir des devis détaillés et des explications sur les coûts","1"
"489562","Gérer les commandes de pièces détachées","1"
"489563","Maintenir un stock suffisant pour les opérations courantes","1"
"489564","Respecter les normes de sécurité en vigueur lors des interventions","1"
"489565","Veiller au respect des réglementations techniques et environnementales","1"
"489566","Expliquer de manière claire et pédagogique","1"
"489736","Adapter l'offre de service aux évolutions de la clientèle","1"
"489737","Adapter l'opération de remorquage et de déchargement d'un véhicule non roulant","1"
"489738","Adapter l'opération de remorquage et de déchargement d'un véhicule roulant","1"
"489740","Adapter sa pratique au flux et aux commandes des clients","1"
"489741","Aménager un lieu de massage adapté au client et conforme à la déontologie","1"
"489742","Analyser des performances sportives","1"
"489743","Analyser des vidéos de sport pour prendre une décision","1"
"489744","Analyser les attentes et les besoins du club","1"
"489745","Analyser les risques et mettre en sécurité les usagers afin d'éviter le risque de suraccident","1"
"489746","Animer des réunions d'équipe","1"
"489747","Animer des séances de préparation mentale pour favoriser la performance individuelle ou collective","1"
"489748","Anticiper les besoins et attentes des clients fidèles","1"
"489749","Appliquer la législation et la réglementation en vigueur","1"
"489750","Appliquer la réglementation en matière de consommation d'alcool","1"
"489751","Appliquer la réglementation en vigueur des bars et restaurants","1"
"489752","Appliquer la réglementation relative au recyclage automobile","1"
"489753","Appliquer les écogestes dans sa pratique","1"
"489754","Appliquer les éco-gestes dans sa pratique (eau, énergie, produits, ...)","1"
"489755","Appliquer les normes relatives à la manipulation de fluides frigorigènes","1"
"489756","Appliquer les normes relatives à la prévention des risques électriques","1"
"489757","Appliquer les normes relatives à la sécurité électrique","1"
"489758","Assurer la réparation des défauts de surface comme les piqûres, les rayures et les déformations","1"
"489759","Assurer la traçabilité du véhicule lors des phases de démontage sur un support informatique","1"
"489760","Assurer l'accueil des personnes en situation de handicap","1"
"489761","Assurer l'accueil des visiteurs en toute sécurité","1"
"489762","Assurer un briefing et débriefing sur le service","1"
